date,store_id,store_type,day_of_week,month,promo,temperature,sales_last_week,high_demand
2024-01-23,9,1,1,1,0,17.7,659.7013594470765,0
2024-01-23,5,2,1,1,0,12.4,465.3760292895279,0
2024-01-23,1,0,1,1,0,22.1,1328.8365049251286,1
2024-01-24,9,1,2,1,0,14.0,749.0491413535933,0
2024-01-24,10,2,2,1,0,16.2,471.51243181333757,0
2024-01-24,0,2,2,1,0,11.0,405.8774224711384,0
2024-01-24,1,0,2,1,1,15.5,1244.0763890145756,1
2024-01-24,3,2,2,1,0,25.096873120865904,476.51774971254196,0
2024-01-24,8,2,2,1,0,16.4,488.44218173268877,0
2024-01-24,4,1,2,1,1,20.9,891.093217413353,0
2024-01-24,11,0,2,1,0,14.5,1099.5031268626403,1
2024-01-24,7,1,2,1,0,17.0,693.712963819963,0
2024-01-25,1,0,3,1,1,20.1,1027.3635414810701,1
2024-01-25,9,1,3,1,0,17.4,548.2818837039734,0
2024-01-25,10,2,3,1,0,17.1,452.20116519702356,0
2024-01-25,5,2,3,1,0,11.7,479.0013285152952,0
2024-01-25,7,1,3,1,0,21.0,947.0116433594781,0
2024-01-25,6,0,3,1,0,16.3,1031.1421068951693,1
2024-01-25,8,2,3,1,0,18.2,396.1194379169207,0
2024-01-25,11,0,3,1,0,14.4,1222.8904505020448,1
2024-01-25,4,1,3,1,0,16.2,798.6571263810799,0
2024-01-25,0,2,3,1,1,21.3,446.2217701769931,0
2024-01-26,2,1,4,1,0,16.2,646.3207558417761,0
2024-01-26,4,1,4,1,0,14.6,741.7047055994624,0
2024-01-26,10,2,4,1,0,15.0,406.3644273842061,0
2024-01-26,9,1,4,1,0,13.0,585.309089321386,0
2024-01-26,1,0,4,1,0,14.3,1070.2622349183102,1
2024-01-26,8,2,4,1,0,16.4,386.14996178580446,0
2024-01-26,3,2,4,1,0,14.5,355.89809341978963,0
2024-01-26,11,0,4,1,0,16.3,1335.1265098242573,1
2024-01-26,0,2,4,1,0,12.5,430.3506467746341,0
2024-01-26,6,0,4,1,0,19.0,1082.729706953607,1
2024-01-27,1,0,5,1,0,13.1,1224.7654317600152,1
2024-01-27,2,1,5,1,0,17.9,763.1054430900447,1
2024-01-27,7,1,5,1,0,18.3,864.4555646093968,1
2024-01-27,4,1,5,1,0,22.2,860.8152956085005,1
2024-01-27,6,0,5,1,0,18.1,1950.106849177768,1
2024-01-27,10,2,5,1,0,15.5,487.31736001466936,0
2024-01-27,11,0,5,1,0,15.6,1612.7267503765513,1
2024-01-27,3,2,5,1,0,17.3,421.7800303804074,0
2024-01-27,9,1,5,1,0,12.9,711.4731503332526,1
2024-01-27,8,2,5,1,0,25.096873120865904,500.59053759830505,0
2024-01-28,3,2,6,1,1,25.096873120865904,456.85612024949023,0
2024-01-28,5,2,6,1,0,15.2,561.8895587772752,0
2024-01-28,8,2,6,1,0,14.7,516.115112525241,0
2024-01-28,7,1,6,1,0,9.8,864.9632733440666,1
2024-01-28,6,0,6,1,0,13.9,1340.627858631425,1
2024-01-28,0,2,6,1,0,15.2,508.91354736846455,0
2024-01-28,10,2,6,1,0,14.2,658.321600686536,0
2024-01-28,11,0,6,1,1,9.2,1381.590817865005,1
2024-01-29,3,2,0,1,1,14.7,413.7845057623872,0
2024-01-29,8,2,0,1,0,12.5,536.1687688902567,0
2024-01-29,0,2,0,1,0,18.2,447.03028638264254,0
2024-01-29,1,0,0,1,0,20.5,1400.7923815460615,1
2024-01-29,2,1,0,1,0,14.9,586.5260432038262,0
2024-01-29,9,1,0,1,0,19.9,566.3187790101089,0
2024-01-29,5,2,0,1,0,14.0,452.02363110929633,0
2024-01-29,4,1,0,1,0,12.0,723.1365075430556,0
2024-01-29,11,0,0,1,0,21.9,1361.111852502073,1
2024-01-30,5,2,1,1,0,16.5,426.3192473984916,0
2024-01-30,3,2,1,1,0,13.6,457.667157325291,0
2024-01-30,6,0,1,1,0,16.3,1114.5386122875393,1
2024-01-30,0,2,1,1,0,20.5,476.68951681138867,0
2024-01-30,4,1,1,1,0,11.7,641.8981760910073,0
2024-01-30,9,1,1,1,0,14.5,535.7397793362466,0
2024-01-30,10,2,1,1,0,13.3,346.411319231527,0
2024-01-30,1,0,1,1,0,10.6,1142.8428765014735,1
2024-01-30,7,1,1,1,0,17.1,685.0192544848352,0
2024-01-31,3,2,2,1,0,16.8,459.849755572853,0
2024-01-31,8,2,2,1,0,14.1,464.2308498106983,0
2024-01-31,2,1,2,1,0,18.0,752.77416866469,0
2024-01-31,6,0,2,1,0,15.2,1045.3659536859732,1
2024-01-31,10,2,2,1,1,14.2,370.6367289580186,0
2024-01-31,11,0,2,1,0,15.2,1032.3819377636357,1
2024-01-31,9,1,2,1,0,15.8,571.8148566870319,0
2024-02-01,9,1,3,2,1,8.1,596.5067513893193,1
2024-02-01,3,2,3,2,0,16.0,436.4526177168703,0
2024-02-01,1,0,3,2,0,20.4,1672.8080705299408,1
2024-02-01,8,2,3,2,0,11.2,389.64805953067673,0
2024-02-01,4,1,3,2,0,15.5,644.2501934623119,1
2024-02-01,0,2,3,2,0,13.5,472.8491271222935,0
2024-02-01,5,2,3,2,1,12.5,485.05625000338574,0
2024-02-01,7,1,3,2,1,14.2,681.9874752235186,1
2024-02-01,6,0,3,2,1,17.5,1028.0994565212948,1
2024-02-01,10,2,3,2,1,13.1,449.24119455607024,0
2024-02-01,11,0,3,2,0,12.7,1093.8023281678106,1
2024-02-02,4,1,4,2,0,14.1,777.3982294666139,0
2024-02-02,2,1,4,2,0,20.3,755.4609934313571,1
2024-02-02,11,0,4,2,1,25.096873120865904,1150.991917468615,1
2024-02-02,0,2,4,2,0,18.4,374.44963193047994,0
2024-02-02,8,2,4,2,0,25.096873120865904,415.22233757742606,0
2024-02-02,6,0,4,2,0,20.2,988.0598244498578,1
2024-02-02,7,1,4,2,0,16.8,684.5967036475018,0
2024-02-02,1,0,4,2,0,16.6,1386.4249518320428,1
2024-02-02,5,2,4,2,1,19.3,484.72814198007404,0
2024-02-02,3,2,4,2,0,20.0,407.74876713698274,0
2024-02-03,1,0,5,2,0,20.8,1686.460863562333,1
2024-02-03,0,2,5,2,0,11.1,464.9191395118216,0
2024-02-03,9,1,5,2,0,25.096873120865904,870.3480457154297,0
2024-02-03,6,0,5,2,0,14.9,1201.0337655824264,1
2024-02-03,2,1,5,2,0,13.2,919.1184852971384,1
2024-02-03,5,2,5,2,0,17.7,654.7396382252917,0
2024-02-04,3,2,6,2,1,13.8,473.4154834164686,0
2024-02-04,4,1,6,2,1,24.1,711.0791372523504,1
2024-02-04,9,1,6,2,0,16.1,897.5537446139751,0
2024-02-04,10,2,6,2,0,21.0,473.0318039138355,0
2024-02-04,2,1,6,2,0,22.5,779.0528443364159,0
2024-02-04,5,2,6,2,0,17.4,634.9403146103627,0
2024-02-04,8,2,6,2,0,17.6,472.6317475591436,0
2024-02-04,11,0,6,2,0,15.6,1950.9266844069455,1
2024-02-04,6,0,6,2,0,17.5,1209.8876913046743,1
2024-02-04,1,0,6,2,0,13.5,1486.1998581072382,1
2024-02-04,0,2,6,2,0,14.5,469.6547535054685,0
2024-02-05,8,2,0,2,0,21.8,390.65072455830597,0
2024-02-05,4,1,0,2,0,14.9,714.3872294750211,0
2024-02-05,0,2,0,2,0,16.8,392.7060972622157,0
2024-02-05,3,2,0,2,0,14.9,426.9160383189598,0
2024-02-05,10,2,0,2,0,12.3,420.2635104098752,0
2024-02-05,11,0,0,2,0,17.9,1151.3999125513865,1
2024-02-05,1,0,0,2,0,20.0,1141.6359612268704,1
2024-02-05,2,1,0,2,0,25.096873120865904,733.4831121536367,0
2024-02-05,9,1,0,2,0,20.6,627.7549285781296,0
2024-02-06,1,0,1,2,0,14.3,1105.0174732701842,1
2024-02-06,9,1,1,2,0,16.0,659.3472142226065,0
2024-02-06,3,2,1,2,0,19.1,362.5051827137918,0
2024-02-06,4,1,1,2,0,18.6,691.8636734675011,0
2024-02-06,11,0,1,2,0,13.0,1115.9681073413349,1
2024-02-06,5,2,1,2,1,16.8,479.48375307713786,0
2024-02-06,8,2,1,2,0,17.4,382.08274589575365,0
2024-02-06,2,1,1,2,0,16.2,726.9110287449644,0
2024-02-06,10,2,1,2,0,16.6,461.1181710988313,0
2024-02-06,6,0,1,2,0,20.2,1020.9159444671529,1
2024-02-07,11,0,2,2,0,13.2,1105.0262223769046,1
2024-02-07,6,0,2,2,0,19.7,1070.4852165771263,1
2024-02-07,0,2,2,2,0,25.096873120865904,509.31467013147767,0
2024-02-07,10,2,2,2,0,14.0,606.2199815746732,0
2024-02-07,2,1,2,2,0,17.3,771.4511443894893,0
2024-02-07,5,2,2,2,1,16.1,445.19289227790614,0
2024-02-07,8,2,2,2,0,18.6,353.1509178538542,0
2024-02-07,1,0,2,2,0,16.2,1229.9787177554365,1
2024-02-07,3,2,2,2,0,14.1,382.03853246144655,0
2024-02-08,8,2,3,2,0,17.4,391.6243213691546,0
2024-02-08,1,0,3,2,0,12.9,1157.053527276003,1
2024-02-08,9,1,3,2,1,17.7,892.5439141254274,1
2024-02-08,4,1,3,2,0,12.7,918.0684585268567,0
2024-02-08,11,0,3,2,0,17.3,1111.4844821719246,1
2024-02-08,3,2,3,2,0,14.6,331.4947300282087,0
2024-02-08,2,1,3,2,0,10.9,839.557071580629,0
2024-02-08,10,2,3,2,0,16.2,613.9257589678232,0
2024-02-09,10,2,4,2,1,18.1,383.99952125671473,0
2024-02-09,7,1,4,2,0,12.8,741.6122869940197,0
2024-02-09,11,0,4,2,0,16.8,1392.9353351045536,1
2024-02-09,9,1,4,2,0,18.2,579.8550973110351,0
2024-02-09,4,1,4,2,1,16.4,740.4222272713423,1
2024-02-09,0,2,4,2,1,17.0,409.90036483958926,0
2024-02-09,5,2,4,2,0,18.1,550.150964646763,0
2024-02-09,6,0,4,2,0,17.1,1181.4305347704294,1
2024-02-10,10,2,5,2,0,15.5,694.7943490487819,0
2024-02-10,11,0,5,2,0,18.7,1464.2149416362522,1
2024-02-10,7,1,5,2,1,15.2,969.4231003678959,1
2024-02-10,6,0,5,2,0,19.2,1511.4654669060117,1
2024-02-10,2,1,5,2,0,16.8,936.3533350771489,0
2024-02-10,0,2,5,2,1,11.8,469.43725771967684,0
2024-02-10,3,2,5,2,0,18.2,485.4627922385666,0
2024-02-10,5,2,5,2,1,16.1,557.6179925066864,0
2024-02-11,0,2,6,2,0,25.096873120865904,473.52593654280076,0
2024-02-11,6,0,6,2,0,19.3,1544.5945922266949,1
2024-02-11,7,1,6,2,0,17.0,997.9859152886025,1
2024-02-11,2,1,6,2,0,14.3,830.4733695974551,0
2024-02-11,4,1,6,2,1,24.2,1100.0662934211953,1
2024-02-11,3,2,6,2,0,13.8,603.2498718602719,0
2024-02-11,5,2,6,2,0,15.8,681.1016443524267,0
2024-02-11,10,2,6,2,0,11.2,466.84749199353917,0
2024-02-11,9,1,6,2,0,16.4,752.0098036741219,0
2024-02-11,8,2,6,2,0,14.4,586.0927642127352,0
2024-02-12,10,2,0,2,0,13.9,346.40324300669323,0
2024-02-12,11,0,0,2,0,17.3,1363.4777799740373,1
2024-02-12,4,1,0,2,0,18.1,838.3953206393801,0
2024-02-12,5,2,0,2,0,16.4,532.9571518538663,0
2024-02-12,0,2,0,2,1,19.1,395.8031660577883,0
2024-02-12,8,2,0,2,0,20.5,454.577541185152,0
2024-02-12,1,0,0,2,0,19.0,1180.0381975410837,1
2024-02-12,6,0,0,2,0,15.3,1255.0453482615867,1
2024-02-12,2,1,0,2,0,13.1,657.6738200812287,0
2024-02-13,2,1,1,2,0,16.0,635.5039144687684,0
2024-02-13,6,0,1,2,1,16.3,1307.1221806781816,1
2024-02-13,10,2,1,2,0,16.0,344.6597505699336,0
2024-02-13,0,2,1,2,0,23.5,404.63622142520353,0
2024-02-13,8,2,1,2,0,15.2,491.4481721170653,0
2024-02-13,5,2,1,2,0,15.0,623.6422893532648,0
2024-02-13,3,2,1,2,0,16.7,478.3362278216872,0
2024-02-13,11,0,1,2,0,19.3,1311.9095170316045,1
2024-02-13,4,1,1,2,0,15.8,766.0784851127113,0
2024-02-13,9,1,1,2,0,19.9,719.7694471451573,0
2024-02-13,1,0,1,2,0,14.0,1203.4327420152101,1
2024-02-14,2,1,2,2,0,19.3,701.9539904128558,0
2024-02-14,9,1,2,2,0,16.2,787.6607163358709,0
2024-02-14,7,1,2,2,0,22.4,917.9896399326079,1
2024-02-14,10,2,2,2,0,19.5,347.1013432593132,0
2024-02-14,6,0,2,2,0,19.9,1199.5879177545312,1
2024-02-14,1,0,2,2,0,25.096873120865904,1218.141805900692,1
2024-02-14,3,2,2,2,0,13.2,426.08906869531086,0
2024-02-14,8,2,2,2,1,14.4,545.9351093996738,0
2024-02-14,4,1,2,2,0,19.2,680.3167766017815,0
2024-02-14,0,2,2,2,1,17.2,409.9432445880178,0
2024-02-14,5,2,2,2,0,16.6,712.488877350756,0
2024-02-14,11,0,2,2,0,17.9,1185.394270952147,1
2024-02-15,0,2,3,2,1,19.1,456.3747962188476,0
2024-02-15,10,2,3,2,0,21.7,363.1548397766645,0
2024-02-15,7,1,3,2,0,17.0,714.6095246032845,1
2024-02-15,11,0,3,2,0,17.2,1183.460854635438,1
2024-02-15,8,2,3,2,0,17.4,492.05401370612975,0
2024-02-15,6,0,3,2,0,22.9,1069.643047697912,1
2024-02-15,5,2,3,2,0,22.3,493.5389166721482,0
2024-02-15,9,1,3,2,0,19.8,895.6077803480712,0
2024-02-15,2,1,3,2,0,16.0,736.7175553331067,0
2024-02-15,3,2,3,2,0,20.0,449.25665100877535,0
2024-02-16,0,2,4,2,0,22.7,534.4090593327625,0
2024-02-16,1,0,4,2,0,18.9,1162.7391008790287,1
2024-02-16,7,1,4,2,0,15.5,772.4954796689412,0
2024-02-16,5,2,4,2,0,16.0,493.59601378347514,0
2024-02-16,9,1,4,2,0,17.5,764.6212207195587,0
2024-02-16,11,0,4,2,0,19.6,1198.228791824322,1
2024-02-16,4,1,4,2,0,15.9,867.2560311207516,0
2024-02-16,10,2,4,2,1,20.1,441.0701795125615,0
2024-02-16,6,0,4,2,0,18.0,1120.2942984975978,1
2024-02-16,3,2,4,2,0,18.3,399.3514610205645,0
2024-02-17,0,2,5,2,0,19.4,595.930363644019,0
2024-02-17,10,2,5,2,0,13.9,422.8415298022712,0
2024-02-17,6,0,5,2,0,16.8,1455.6835836241346,1
2024-02-17,9,1,5,2,0,16.9,923.4111998203855,0
2024-02-17,8,2,5,2,0,21.4,579.3251442097584,0
2024-02-17,3,2,5,2,0,21.4,454.33268854102613,0
2024-02-17,11,0,5,2,0,18.1,1323.6271902390617,1
2024-02-17,1,0,5,2,0,16.7,1286.9138752450262,1
2024-02-17,2,1,5,2,0,15.6,688.9817774674891,0
2024-02-17,5,2,5,2,0,13.0,760.9903901475199,0
2024-02-17,4,1,5,2,1,19.9,767.5997961943715,1
2024-02-18,10,2,6,2,0,15.3,394.333435446094,0
2024-02-18,6,0,6,2,0,21.3,1376.0031908373635,1
2024-02-18,7,1,6,2,0,19.7,949.6262268950574,1
2024-02-18,8,2,6,2,0,20.6,587.5501696777011,0
2024-02-18,1,0,6,2,0,19.0,1325.9792278046891,1
2024-02-18,4,1,6,2,0,16.5,1024.7589331208046,1
2024-02-18,9,1,6,2,1,16.6,844.0182587554574,1
2024-02-19,3,2,0,2,0,22.5,480.95616263746535,0
2024-02-19,11,0,0,2,0,19.2,1219.785451341818,1
2024-02-19,0,2,0,2,0,15.7,511.2858120108251,0
2024-02-19,9,1,0,2,0,25.096873120865904,921.648754724867,0
2024-02-19,6,0,0,2,1,18.2,1150.0414266539892,1
2024-02-19,2,1,0,2,0,15.9,571.0176445032533,0
2024-02-19,1,0,0,2,0,14.1,1088.638286485494,1
2024-02-19,4,1,0,2,0,16.6,767.1753937898008,1
2024-02-19,8,2,0,2,0,17.0,508.0055426066862,0
2024-02-19,5,2,0,2,0,9.1,455.25727819454255,0
2024-02-19,10,2,0,2,0,13.4,370.4289440790178,0
2024-02-20,0,2,1,2,0,18.7,422.5889010397347,0
2024-02-20,10,2,1,2,1,17.0,374.02519079316573,0
2024-02-20,8,2,1,2,0,14.2,485.1391889421023,0
2024-02-20,11,0,1,2,1,18.0,1197.9357255696139,1
2024-02-20,2,1,1,2,1,16.9,617.684648557518,0
2024-02-20,5,2,1,2,0,12.6,420.7601977590136,0
2024-02-20,7,1,1,2,1,25.096873120865904,861.6656509492173,1
2024-02-20,9,1,1,2,0,25.096873120865904,736.6651832339529,0
2024-02-21,9,1,2,2,0,15.7,663.9060975177916,0
2024-02-21,2,1,2,2,0,17.6,696.1647350015477,0
2024-02-21,3,2,2,2,1,18.2,468.65204490782634,0
2024-02-21,8,2,2,2,0,16.3,611.5416214181411,0
2024-02-21,1,0,2,2,0,18.3,1373.1661899037908,1
2024-02-21,10,2,2,2,0,16.8,425.8115046436307,0
2024-02-21,7,1,2,2,0,20.9,1007.8947758908575,0
2024-02-21,6,0,2,2,0,15.5,1308.1314540208734,1
2024-02-22,11,0,3,2,0,17.3,1312.126590207002,1
2024-02-22,4,1,3,2,0,19.2,803.4535789379821,1
2024-02-22,3,2,3,2,0,22.6,520.1103891751025,0
2024-02-22,1,0,3,2,0,14.1,1720.6489299854181,1
2024-02-22,0,2,3,2,1,19.0,588.5381312897467,0
2024-02-22,10,2,3,2,0,13.9,415.3153787651461,0
2024-02-22,6,0,3,2,0,17.2,1127.061783057352,1
2024-02-22,9,1,3,2,0,13.9,624.7850253127153,0
2024-02-22,2,1,3,2,0,17.9,673.917010988877,0
2024-02-22,5,2,3,2,0,17.1,448.64231771659155,0
2024-02-22,8,2,3,2,0,14.0,521.1459831464824,0
2024-02-23,3,2,4,2,1,10.9,477.85515307174444,0
2024-02-23,9,1,4,2,0,19.0,578.6576156273927,0
2024-02-23,7,1,4,2,0,15.1,843.6842480154255,1
2024-02-23,4,1,4,2,0,17.7,812.2319539299101,0
2024-02-23,1,0,4,2,0,22.3,1252.6966543233073,1
2024-02-23,11,0,4,2,0,24.3,1440.6973844449838,1
2024-02-23,5,2,4,2,1,18.9,473.97523450584373,0
2024-02-23,8,2,4,2,0,17.9,620.827250904351,0
2024-02-23,10,2,4,2,0,16.0,566.9974831639457,0
2024-02-23,6,0,4,2,0,17.4,1238.1472252597443,1
2024-02-23,0,2,4,2,0,20.2,546.141608333344,0
2024-02-23,2,1,4,2,0,13.0,655.6398618036982,0
2024-02-24,7,1,5,2,0,17.7,901.6591936836743,1
2024-02-24,5,2,5,2,0,18.6,612.8932996884643,0
2024-02-24,4,1,5,2,1,21.6,1263.315451177795,1
2024-02-24,6,0,5,2,0,15.0,1451.9701953703573,1
2024-02-24,10,2,5,2,0,15.1,562.3015868447918,0
2024-02-24,11,0,5,2,0,25.096873120865904,1685.416817474105,1
2024-02-24,9,1,5,2,0,22.3,767.8521001183963,1
2024-02-24,0,2,5,2,1,18.7,614.5091293600608,0
2024-02-24,1,0,5,2,1,13.7,1495.4202991915588,1
2024-02-24,2,1,5,2,0,14.9,752.4071835817301,1
2024-02-25,1,0,6,2,0,21.3,1523.698614335519,1
2024-02-25,10,2,6,2,1,14.4,555.9193319360007,0
2024-02-25,9,1,6,2,0,15.3,860.4610447016963,1
2024-02-25,4,1,6,2,0,23.4,993.1728673718303,1
2024-02-25,0,2,6,2,0,17.6,540.0984104422804,0
2024-02-25,5,2,6,2,0,17.7,563.1941375094882,0
2024-02-25,11,0,6,2,0,21.2,1576.7012518809454,1
2024-02-25,8,2,6,2,1,18.9,574.0700092312381,0
2024-02-26,4,1,0,2,0,15.9,969.0921724784015,0
2024-02-26,6,0,0,2,0,17.9,1542.2497381144235,1
2024-02-26,0,2,0,2,0,23.0,470.6368908311956,0
2024-02-26,1,0,0,2,0,13.4,1246.141684650898,1
2024-02-26,7,1,0,2,0,15.0,730.9945241843897,0
2024-02-26,10,2,0,2,0,13.7,466.5108210578599,0
2024-02-26,5,2,0,2,1,18.5,521.3626572560971,0
2024-02-26,8,2,0,2,0,20.6,482.2439633068941,0
2024-02-26,9,1,0,2,0,23.2,671.7489505674774,0
2024-02-26,2,1,0,2,0,12.7,667.5039451885659,0
2024-02-27,2,1,1,2,0,19.6,763.6454959118289,0
2024-02-27,4,1,1,2,0,19.8,813.7550357821307,0
2024-02-27,6,0,1,2,0,17.6,1559.8617903795205,1
2024-02-27,5,2,1,2,0,19.7,528.0559321092308,0
2024-02-27,8,2,1,2,1,19.9,448.46388642633025,0
2024-02-27,7,1,1,2,0,13.5,853.285877973484,1
2024-02-27,0,2,1,2,0,20.3,467.595071568175,0
2024-02-27,3,2,1,2,0,14.9,420.09651624945576,0
2024-02-27,10,2,1,2,0,14.8,619.0641873268978,0
2024-02-27,1,0,1,2,0,21.0,1266.9215467562374,1
2024-02-28,4,1,2,2,0,17.7,941.2683036226802,0
2024-02-28,10,2,2,2,1,17.1,469.9870341694683,0
2024-02-28,0,2,2,2,0,16.4,555.5602692981695,0
2024-02-28,3,2,2,2,1,15.1,544.7066985049423,0
2024-02-28,7,1,2,2,0,20.3,762.838747555875,1
2024-02-28,9,1,2,2,0,18.6,641.6318105782422,0
2024-02-28,2,1,2,2,0,16.7,641.7671713704511,0
2024-02-28,6,0,2,2,0,22.3,1269.1797768667495,1
2024-02-28,11,0,2,2,0,20.5,1123.2396188225414,1
2024-02-28,5,2,2,2,0,15.1,513.4301661498534,0
2024-02-29,11,0,3,2,0,25.096873120865904,1176.3086116300358,1
2024-02-29,6,0,3,2,0,21.1,1209.495183206014,1
2024-02-29,5,2,3,2,1,18.3,515.9112623294127,0
2024-02-29,1,0,3,2,0,19.7,1327.9235045157068,1
2024-02-29,0,2,3,2,1,23.6,542.2072379227916,0
2024-02-29,4,1,3,2,0,19.9,889.4219524528804,0
2024-02-29,3,2,3,2,0,23.7,418.9479292949822,0
2024-02-29,8,2,3,2,0,21.0,465.25851756136603,0
2024-03-01,2,1,4,3,0,26.8,792.382722568158,0
2024-03-01,9,1,4,3,0,16.9,718.0756803765101,0
2024-03-01,0,2,4,3,0,19.4,410.14753389651077,0
2024-03-01,4,1,4,3,0,16.0,813.3949222178611,0
2024-03-01,8,2,4,3,1,21.8,474.250628908629,0
2024-03-01,5,2,4,3,1,21.5,612.1833005892798,0
2024-03-02,6,0,5,3,0,19.4,1457.3449103150226,1
2024-03-02,0,2,5,3,0,17.8,644.3319252366043,0
2024-03-02,11,0,5,3,0,21.7,1645.4977371422149,1
2024-03-02,5,2,5,3,0,27.2,550.300527133885,0
2024-03-02,2,1,5,3,1,19.4,863.8263197750407,1
2024-03-02,8,2,5,3,0,17.6,579.380423661682,0
2024-03-02,9,1,5,3,0,14.3,916.0239799342584,1
2024-03-02,3,2,5,3,0,14.1,484.24818945357754,0
2024-03-02,7,1,5,3,1,16.7,955.7153670238978,1
2024-03-02,4,1,5,3,0,15.0,1253.335630533183,1
2024-03-03,6,0,6,3,0,17.8,1209.6659881575522,1
2024-03-03,1,0,6,3,0,18.6,1376.2258629131697,1
2024-03-03,3,2,6,3,0,16.1,543.5979433962461,0
2024-03-03,10,2,6,3,0,24.2,527.0762871837285,0
2024-03-03,4,1,6,3,0,21.4,1024.02348189446,0
2024-03-03,5,2,6,3,0,17.2,572.5622263984974,0
2024-03-03,0,2,6,3,0,20.8,504.98394067273176,0
2024-03-03,7,1,6,3,1,13.5,1057.5455220267245,1
2024-03-04,5,2,0,3,0,17.8,560.5363762219762,0
2024-03-04,11,0,0,3,0,25.096873120865904,1331.5842644195238,1
2024-03-04,10,2,0,3,1,22.0,388.2157310187281,0
2024-03-04,7,1,0,3,0,17.4,844.0058592977274,0
2024-03-04,8,2,0,3,1,18.1,499.74384558875414,0
2024-03-04,0,2,0,3,0,24.0,349.86718021169645,0
2024-03-04,3,2,0,3,0,15.7,359.90754196351344,0
2024-03-04,6,0,0,3,0,12.7,1088.3597030542644,1
2024-03-04,4,1,0,3,0,18.9,725.7572598401883,0
2024-03-04,1,0,0,3,0,22.8,1203.6554541550943,1
2024-03-05,1,0,1,3,0,13.9,1135.8850116923334,1
2024-03-05,4,1,1,3,0,18.8,672.4062742009287,0
2024-03-05,11,0,1,3,0,13.8,1769.521257434831,1
2024-03-05,5,2,1,3,0,22.7,438.94945253310357,0
2024-03-05,9,1,1,3,0,21.0,760.45851470492,0
2024-03-05,10,2,1,3,0,19.4,390.43695727914087,0
2024-03-05,3,2,1,3,0,22.3,378.21719326292686,0
2024-03-05,7,1,1,3,0,23.4,915.9689311650726,0
2024-03-05,8,2,1,3,0,24.4,616.8032191262695,0
2024-03-06,5,2,2,3,1,19.0,438.1652074049046,0
2024-03-06,4,1,2,3,0,17.3,630.1194748766757,0
2024-03-06,11,0,2,3,0,18.9,1350.6675397109125,1
2024-03-06,3,2,2,3,1,16.9,493.5272192684746,0
2024-03-06,1,0,2,3,1,16.3,1050.3099314661245,1
2024-03-06,2,1,2,3,0,17.6,681.3590144205058,0
2024-03-06,0,2,2,3,0,15.3,430.5917153959365,0
2024-03-06,7,1,2,3,0,22.5,967.080244426291,0
2024-03-06,6,0,2,3,0,17.5,978.5637407010458,1
2024-03-07,10,2,3,3,1,21.3,381.39866058811754,0
2024-03-07,6,0,3,3,0,19.9,1068.9541500064886,1
2024-03-07,9,1,3,3,0,19.6,691.3660782949787,1
2024-03-07,3,2,3,3,0,16.2,372.0944624841862,0
2024-03-07,8,2,3,3,0,18.9,533.0017486995848,0
2024-03-07,11,0,3,3,0,19.3,1278.2671321308567,1
2024-03-07,1,0,3,3,1,18.0,1102.8850187617745,1
2024-03-07,4,1,3,3,0,25.096873120865904,640.5318840504211,1
2024-03-07,7,1,3,3,0,24.5,999.2940359819056,0
2024-03-07,2,1,3,3,0,16.1,673.9328075889422,0
2024-03-07,5,2,3,3,1,18.0,679.4711295134806,0
2024-03-08,0,2,4,3,0,16.5,474.6108769907985,0
2024-03-08,11,0,4,3,0,15.4,1386.9826408362117,1
2024-03-08,3,2,4,3,0,16.0,357.46843714798865,0
2024-03-08,5,2,4,3,0,16.3,595.2195797001751,0
2024-03-08,1,0,4,3,0,20.8,1212.7412842508709,1
2024-03-08,10,2,4,3,0,15.7,422.29944889186095,0
2024-03-08,9,1,4,3,0,19.6,772.8896788347009,1
2024-03-08,7,1,4,3,0,23.6,1107.594710117629,0
2024-03-08,6,0,4,3,0,19.9,1171.2019305691488,1
2024-03-08,2,1,4,3,0,21.3,694.459598005707,0
2024-03-08,4,1,4,3,0,15.9,726.8721651120593,1
2024-03-09,2,1,5,3,0,16.7,1044.6840064574808,1
2024-03-09,7,1,5,3,0,17.7,1212.7773860606105,1
2024-03-09,4,1,5,3,0,14.2,873.9523867535787,1
2024-03-09,0,2,5,3,0,18.7,644.9944768774268,0
2024-03-09,10,2,5,3,0,19.9,636.6241391530599,0
2024-03-09,9,1,5,3,0,19.7,920.7582927389595,1
2024-03-09,5,2,5,3,0,20.7,535.9126710070841,0
2024-03-09,3,2,5,3,0,16.6,461.0329202554459,0
2024-03-09,8,2,5,3,0,24.0,553.975260533758,0
2024-03-09,6,0,5,3,0,19.6,1594.7020024410701,1
2024-03-10,2,1,6,3,0,20.8,784.1530043609073,1
2024-03-10,11,0,6,3,0,24.6,1351.9912188197902,1
2024-03-10,3,2,6,3,1,25.096873120865904,553.4610299275922,0
2024-03-10,4,1,6,3,1,19.8,795.1306170799716,1
2024-03-10,1,0,6,3,0,21.8,1192.0462041705416,1
2024-03-10,5,2,6,3,0,15.7,550.0125274609838,0
2024-03-10,10,2,6,3,0,18.9,469.5324569959329,0
2024-03-10,0,2,6,3,0,21.4,662.8081323616608,0
2024-03-10,6,0,6,3,0,24.4,1689.4319588145568,1
2024-03-11,3,2,0,3,0,18.5,476.33314834924664,0
2024-03-11,5,2,0,3,0,26.5,509.72830769176085,0
